driver_gender,driver_age,driver_race,stop_duration,drugs_related_stop,violation,stop_outcome
M,57,White,16-30 Min,FALSE,Speeding,Citation
M,38,White,30+ Min,FALSE,Moving violation,Arrest Driver
M,24,White,16-30 Min,FALSE,Speeding,Citation
M,49,White,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,33,Black,30+ Min,FALSE,Equipment,Arrest Driver
M,42,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,19,White,0-15 Min,FALSE,Moving violation,Citation
F,28,Asian,0-15 Min,FALSE,Speeding,Citation
F,28,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,0-15 Min,FALSE,Speeding,Warning
M,56,White,0-15 Min,FALSE,Speeding,Citation
F,35,White,0-15 Min,FALSE,Speeding,Citation
M,19,Black,0-15 Min,FALSE,Moving violation,Citation
M,31,Black,16-30 Min,FALSE,Equipment,Arrest Driver
M,22,White,0-15 Min,FALSE,Other,No Action
F,25,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,26,Asian,0-15 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,50,White,16-30 Min,FALSE,Registration/plates,Arrest Driver
M,35,White,0-15 Min,FALSE,Speeding,Citation
M,17,White,0-15 Min,FALSE,Moving violation,Citation
F,23,White,16-30 Min,FALSE,Moving violation,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,29,Asian,0-15 Min,FALSE,Speeding,Citation
M,59,Black,0-15 Min,FALSE,Speeding,Citation
M,40,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Moving violation,Citation
M,41,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,0-15 Min,FALSE,Registration/plates,Citation
F,47,White,0-15 Min,FALSE,Speeding,Citation
M,22,Black,0-15 Min,FALSE,Equipment,Citation
F,51,White,0-15 Min,FALSE,Speeding,Citation
F,27,White,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Equipment,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,50,White,0-15 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Moving violation,Citation
F,21,White,0-15 Min,FALSE,Speeding,Citation
F,26,White,0-15 Min,FALSE,Speeding,Citation
M,40,White,0-15 Min,FALSE,Speeding,Citation
M,17,White,0-15 Min,FALSE,Speeding,Citation
F,27,White,16-30 Min,TRUE,Equipment,Arrest Driver
M,54,White,0-15 Min,FALSE,Registration/plates,Citation
F,26,Black,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,19,Black,0-15 Min,FALSE,Speeding,Citation
M,39,White,0-15 Min,FALSE,Speeding,Citation
F,57,White,0-15 Min,FALSE,Speeding,Citation
F,25,White,30+ Min,FALSE,Equipment,Arrest Driver
F,52,White,0-15 Min,FALSE,Speeding,Citation
F,23,White,0-15 Min,FALSE,Speeding,Citation
M,42,Black,0-15 Min,FALSE,Speeding,Citation
M,41,White,0-15 Min,FALSE,Speeding,Citation
F,23,White,0-15 Min,FALSE,Speeding,Citation
M,18,Black,16-30 Min,FALSE,Equipment,N/D
M,50,White,0-15 Min,FALSE,Speeding,Citation
F,23,White,0-15 Min,FALSE,Speeding,Citation
F,42,White,0-15 Min,FALSE,Speeding,Citation
M,36,Asian,16-30 Min,FALSE,Speeding,Citation
F,28,White,0-15 Min,FALSE,Registration/plates,Citation
F,33,White,0-15 Min,FALSE,Speeding,Citation
M,31,White,0-15 Min,FALSE,Speeding,Citation
M,47,White,0-15 Min,FALSE,Speeding,Citation
M,51,White,0-15 Min,FALSE,Equipment,Citation
M,47,White,0-15 Min,FALSE,Speeding,Citation
M,26,Hispanic,0-15 Min,FALSE,Equipment,N/D
M,22,White,0-15 Min,FALSE,Speeding,Citation
F,37,White,16-30 Min,FALSE,Speeding,Citation
F,25,White,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
F,25,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Registration/plates,Arrest Driver
M,57,White,0-15 Min,FALSE,Speeding,Citation
M,36,White,0-15 Min,FALSE,Speeding,Citation
F,37,White,16-30 Min,FALSE,Moving violation,Citation
F,51,White,16-30 Min,FALSE,Registration/plates,Citation
F,21,Black,0-15 Min,FALSE,Speeding,Citation
M,37,White,0-15 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
F,22,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,30+ Min,FALSE,Moving violation,Arrest Driver
M,23,Hispanic,30+ Min,FALSE,Speeding,Arrest Driver
F,48,White,0-15 Min,FALSE,Speeding,Citation
F,18,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,29,Asian,0-15 Min,FALSE,Speeding,Citation
M,18,Black,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Moving violation,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
F,30,White,0-15 Min,FALSE,Speeding,Citation
F,40,White,0-15 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,40,White,0-15 Min,FALSE,Speeding,Citation
F,46,White,0-15 Min,FALSE,Speeding,Citation
M,32,Asian,30+ Min,FALSE,Other,Citation
M,49,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,0-15 Min,FALSE,Speeding,Citation
F,18,White,0-15 Min,FALSE,Speeding,Citation
F,22,White,0-15 Min,FALSE,Speeding,Citation
F,55,White,0-15 Min,FALSE,Speeding,Citation
M,39,Black,16-30 Min,FALSE,Moving violation,Arrest Driver
F,22,Asian,0-15 Min,FALSE,Speeding,Citation
M,36,White,0-15 Min,FALSE,Speeding,Citation
M,39,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Registration/plates,Citation
F,37,White,0-15 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
F,24,White,0-15 Min,FALSE,Speeding,Citation
M,31,White,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
F,50,White,0-15 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Moving violation,Citation
F,48,White,16-30 Min,FALSE,Speeding,Citation
M,38,Black,30+ Min,FALSE,Speeding,Arrest Driver
M,21,White,0-15 Min,FALSE,Registration/plates,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,0-15 Min,FALSE,Speeding,Citation
F,52,White,0-15 Min,FALSE,Moving violation,Citation
M,37,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,29,Black,0-15 Min,FALSE,Moving violation,Citation
F,22,White,0-15 Min,FALSE,Speeding,Citation
F,22,White,0-15 Min,FALSE,Speeding,Citation
M,26,Black,0-15 Min,FALSE,Registration/plates,N/D
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,20,Black,0-15 Min,FALSE,Equipment,Citation
M,35,Black,16-30 Min,FALSE,Equipment,Arrest Driver
F,66,White,0-15 Min,FALSE,Speeding,Citation
F,25,White,0-15 Min,FALSE,Speeding,Citation
M,64,White,0-15 Min,FALSE,Speeding,Citation
F,26,White,16-30 Min,FALSE,Other,Citation
F,30,White,0-15 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
M,53,White,0-15 Min,FALSE,Speeding,Citation
F,24,White,0-15 Min,FALSE,Speeding,Citation
M,38,Black,0-15 Min,FALSE,Equipment,Warning
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Moving violation,Citation
F,35,White,0-15 Min,FALSE,Speeding,Citation
M,35,White,0-15 Min,FALSE,Equipment,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
F,19,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,0-15 Min,FALSE,Moving violation,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,16-30 Min,FALSE,Speeding,Citation
M,33,White,16-30 Min,FALSE,Other,Arrest Driver
M,24,Asian,0-15 Min,FALSE,Speeding,Citation
M,36,White,0-15 Min,FALSE,Moving violation,Warning
F,44,White,0-15 Min,FALSE,Speeding,Citation
M,20,Asian,0-15 Min,FALSE,Speeding,Citation
F,66,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,16-30 Min,FALSE,Speeding,Arrest Driver
F,35,Black,0-15 Min,FALSE,Equipment,Citation
M,44,White,0-15 Min,FALSE,Speeding,Citation
M,55,White,0-15 Min,FALSE,Speeding,Citation
F,48,White,0-15 Min,FALSE,Speeding,Citation
M,37,White,0-15 Min,FALSE,Speeding,Citation
M,54,White,0-15 Min,FALSE,Moving violation,Citation
F,27,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,0-15 Min,FALSE,Speeding,Citation
F,28,White,0-15 Min,FALSE,Speeding,Citation
F,44,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,0-15 Min,FALSE,Speeding,Citation
F,27,White,0-15 Min,FALSE,Speeding,Citation
M,60,White,0-15 Min,FALSE,Speeding,Citation
M,37,White,0-15 Min,FALSE,Speeding,Citation
M,60,White,0-15 Min,FALSE,Speeding,Citation
M,56,White,0-15 Min,FALSE,Speeding,Citation
M,37,Black,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,32,White,16-30 Min,FALSE,Speeding,Citation
M,26,Black,0-15 Min,FALSE,Speeding,Citation
M,27,Asian,0-15 Min,FALSE,Speeding,Citation
M,33,White,0-15 Min,FALSE,Speeding,Citation
M,23,Asian,0-15 Min,FALSE,Speeding,Citation
M,19,White,16-30 Min,FALSE,Other,Citation
M,40,Black,16-30 Min,FALSE,Speeding,Citation
M,35,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,36,Black,30+ Min,FALSE,Moving violation,Arrest Driver
F,29,White,0-15 Min,FALSE,Speeding,Citation
F,28,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
F,29,Black,0-15 Min,FALSE,Moving violation,Citation
M,28,Black,0-15 Min,FALSE,Speeding,Citation
M,41,Black,0-15 Min,FALSE,Speeding,Citation
M,40,Black,0-15 Min,FALSE,Speeding,Citation
M,53,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
F,60,White,0-15 Min,FALSE,Speeding,Warning
F,23,White,30+ Min,FALSE,Speeding,Arrest Driver
M,43,White,0-15 Min,FALSE,Speeding,Citation
F,46,White,0-15 Min,FALSE,Speeding,Citation
M,54,White,0-15 Min,FALSE,Speeding,Citation
M,24,Other,0-15 Min,FALSE,Speeding,Citation
F,58,White,0-15 Min,FALSE,Moving violation,Citation
M,30,White,16-30 Min,FALSE,Speeding,Citation
M,31,White,0-15 Min,FALSE,Speeding,Citation
M,29,Asian,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Equipment,Citation
M,30,Black,16-30 Min,FALSE,Other,Citation
M,34,White,0-15 Min,FALSE,Speeding,Citation
F,22,White,0-15 Min,FALSE,Speeding,Citation
F,43,White,0-15 Min,FALSE,Speeding,Citation
F,34,White,0-15 Min,FALSE,Speeding,Citation
M,44,White,0-15 Min,FALSE,Speeding,Citation
M,53,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,0-15 Min,FALSE,Moving violation,Citation
M,38,Black,0-15 Min,FALSE,Speeding,Citation
M,36,White,30+ Min,FALSE,Moving violation,Citation
F,36,White,0-15 Min,FALSE,Speeding,Citation
M,40,Black,0-15 Min,FALSE,Speeding,Citation
F,21,White,0-15 Min,FALSE,Speeding,Citation
F,30,Black,0-15 Min,FALSE,Speeding,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,20,Black,0-15 Min,FALSE,Speeding,Citation
F,21,White,0-15 Min,FALSE,Speeding,Citation
M,42,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,16-30 Min,FALSE,Speeding,Citation
M,21,Black,0-15 Min,FALSE,Moving violation,Citation
F,39,White,16-30 Min,FALSE,Speeding,Warning
F,50,White,0-15 Min,FALSE,Moving violation,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,43,White,0-15 Min,FALSE,Speeding,Citation
F,26,White,0-15 Min,FALSE,Speeding,Citation
M,32,White,0-15 Min,FALSE,Speeding,Citation
M,36,White,0-15 Min,FALSE,Speeding,Citation
M,45,White,0-15 Min,FALSE,Speeding,Citation
F,50,White,0-15 Min,FALSE,Speeding,Citation
M,36,White,0-15 Min,FALSE,Moving violation,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,65,White,16-30 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,38,White,16-30 Min,FALSE,Moving violation,Arrest Driver
M,22,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Equipment,Citation
M,19,White,0-15 Min,FALSE,Equipment,Citation
M,21,Black,16-30 Min,FALSE,Equipment,Arrest Driver
F,19,Asian,0-15 Min,FALSE,Speeding,Citation
F,35,White,16-30 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Equipment,Citation
F,33,Asian,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,45,Black,30+ Min,FALSE,Speeding,Arrest Driver
M,55,White,0-15 Min,FALSE,Speeding,Citation
M,28,Black,0-15 Min,FALSE,Speeding,Citation
F,57,White,0-15 Min,FALSE,Speeding,Citation
M,20,Black,0-15 Min,FALSE,Speeding,Citation
F,28,White,0-15 Min,FALSE,Speeding,Citation
F,21,White,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,0-15 Min,FALSE,Speeding,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
F,45,White,0-15 Min,FALSE,Speeding,Citation
F,21,White,0-15 Min,FALSE,Speeding,Citation
F,32,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,16-30 Min,FALSE,Speeding,Arrest Driver
M,50,White,16-30 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
F,31,Black,0-15 Min,FALSE,Speeding,Citation
F,32,White,0-15 Min,FALSE,Speeding,Citation
M,42,Black,0-15 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Speeding,Citation
M,21,Asian,0-15 Min,FALSE,Speeding,Citation
M,24,White,30+ Min,FALSE,Speeding,Arrest Driver
F,32,Black,0-15 Min,FALSE,Speeding,Citation
M,24,White,16-30 Min,FALSE,Registration/plates,Arrest Driver
M,19,White,0-15 Min,FALSE,Speeding,Citation
F,44,White,0-15 Min,FALSE,Speeding,Citation
F,23,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,16-30 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,28,Black,0-15 Min,FALSE,Speeding,Citation
F,47,White,0-15 Min,FALSE,Moving violation,Citation
M,18,White,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,65,Black,0-15 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,43,Black,0-15 Min,FALSE,Speeding,Citation
M,18,White,0-15 Min,FALSE,Moving violation,Citation
F,40,White,0-15 Min,FALSE,Speeding,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Equipment,Citation
M,24,Black,0-15 Min,FALSE,Speeding,Citation
M,26,White,16-30 Min,FALSE,Moving violation,Citation
M,44,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,34,White,0-15 Min,FALSE,Speeding,Citation
F,27,White,0-15 Min,FALSE,Speeding,Citation
F,22,White,0-15 Min,FALSE,Speeding,Citation
F,36,White,16-30 Min,FALSE,Speeding,Citation
M,71,White,0-15 Min,FALSE,Speeding,Citation
F,21,White,0-15 Min,FALSE,Speeding,Citation
F,25,White,0-15 Min,FALSE,Speeding,Citation
F,19,Black,0-15 Min,FALSE,Speeding,Citation
M,37,White,0-15 Min,FALSE,Speeding,Citation
M,62,White,0-15 Min,FALSE,Speeding,Citation
M,40,White,0-15 Min,FALSE,Speeding,Citation
F,35,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,21,White,0-15 Min,FALSE,Moving violation,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,77,White,0-15 Min,FALSE,Speeding,Citation
F,26,White,0-15 Min,FALSE,Speeding,Citation
M,50,White,0-15 Min,FALSE,Speeding,Warning
M,45,White,0-15 Min,FALSE,Speeding,Citation
M,21,White,16-30 Min,FALSE,Speeding,Citation
M,20,White,16-30 Min,FALSE,Moving violation,Citation
F,48,Asian,0-15 Min,FALSE,Speeding,Citation
M,36,Black,0-15 Min,FALSE,Speeding,Citation
F,44,White,0-15 Min,FALSE,Speeding,Citation
M,35,White,30+ Min,FALSE,Speeding,Citation
M,19,Black,0-15 Min,FALSE,Speeding,Citation
F,29,Black,30+ Min,FALSE,Speeding,Arrest Driver
F,29,Black,16-30 Min,FALSE,Speeding,Arrest Driver
M,30,White,0-15 Min,FALSE,Moving violation,Citation
M,55,White,0-15 Min,FALSE,Speeding,Citation
F,32,Asian,0-15 Min,FALSE,Speeding,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
M,21,Black,0-15 Min,FALSE,Moving violation,Citation
F,35,White,0-15 Min,FALSE,Speeding,Citation
F,35,White,0-15 Min,FALSE,Speeding,Citation
F,45,White,0-15 Min,FALSE,Other,No Action
M,48,White,0-15 Min,FALSE,Speeding,Citation
M,47,White,0-15 Min,FALSE,Speeding,Citation
M,22,Black,0-15 Min,FALSE,Moving violation,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,0-15 Min,FALSE,Speeding,Citation
M,57,White,0-15 Min,FALSE,Speeding,Citation
M,63,Black,0-15 Min,FALSE,Speeding,Citation
M,29,White,0-15 Min,FALSE,Speeding,Citation
M,21,Asian,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
F,30,White,0-15 Min,FALSE,Other,Citation
M,31,White,0-15 Min,FALSE,Speeding,Citation
F,35,White,0-15 Min,FALSE,Speeding,Citation
F,22,White,0-15 Min,FALSE,Speeding,Citation
F,22,White,0-15 Min,FALSE,Speeding,Citation
F,24,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,61,White,30+ Min,FALSE,Moving violation,Arrest Driver
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,56,White,0-15 Min,FALSE,Speeding,Citation
F,44,White,0-15 Min,FALSE,Speeding,Citation
M,51,White,0-15 Min,FALSE,Speeding,Citation
M,43,White,0-15 Min,FALSE,Moving violation,Citation
M,21,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,30+ Min,FALSE,Moving violation,Citation
M,42,White,16-30 Min,FALSE,Moving violation,Citation
M,24,White,0-15 Min,FALSE,Moving violation,Citation
F,24,White,0-15 Min,FALSE,Speeding,Warning
M,45,Black,0-15 Min,FALSE,Speeding,Citation
M,19,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,16-30 Min,FALSE,Equipment,Citation
M,24,Asian,16-30 Min,FALSE,Equipment,Arrest Driver
M,48,White,0-15 Min,FALSE,Speeding,Citation
F,39,Black,16-30 Min,FALSE,Registration/plates,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
F,18,White,0-15 Min,FALSE,Other,Citation
M,31,White,0-15 Min,FALSE,Moving violation,Citation
M,32,White,0-15 Min,FALSE,Speeding,Citation
M,50,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
F,23,Black,16-30 Min,FALSE,Equipment,Citation
M,35,Black,0-15 Min,FALSE,Registration/plates,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,26,White,0-15 Min,FALSE,Speeding,Citation
M,50,White,0-15 Min,FALSE,Moving violation,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
M,25,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Equipment,Citation
M,24,White,16-30 Min,FALSE,Speeding,Citation
F,19,White,0-15 Min,FALSE,Moving violation,Citation
M,29,White,0-15 Min,FALSE,Equipment,Citation
F,35,White,0-15 Min,FALSE,Speeding,Citation
M,53,White,16-30 Min,FALSE,Speeding,Citation
F,40,Black,0-15 Min,FALSE,Equipment,Citation
M,33,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
F,42,White,0-15 Min,FALSE,Speeding,Citation
M,36,Black,16-30 Min,FALSE,Speeding,Citation
M,24,White,16-30 Min,FALSE,Moving violation,Warning
M,51,White,0-15 Min,FALSE,Speeding,Citation
F,28,White,0-15 Min,FALSE,Equipment,Citation
M,38,White,0-15 Min,FALSE,Speeding,Citation
F,24,Black,0-15 Min,FALSE,Speeding,Citation
M,69,White,0-15 Min,FALSE,Speeding,Citation
M,41,White,0-15 Min,FALSE,Speeding,Citation
M,24,White,16-30 Min,FALSE,Speeding,Citation
M,47,White,0-15 Min,FALSE,Speeding,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
M,62,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Moving violation,Citation
F,47,White,0-15 Min,FALSE,Speeding,Citation
M,43,White,0-15 Min,FALSE,Speeding,Citation
M,28,White,30+ Min,FALSE,Moving violation,Arrest Driver
M,51,White,0-15 Min,FALSE,Speeding,Citation
F,22,Black,0-15 Min,FALSE,Registration/plates,Citation
M,23,White,0-15 Min,FALSE,Speeding,Citation
F,46,White,0-15 Min,FALSE,Moving violation,Citation
M,22,White,0-15 Min,FALSE,Moving violation,Citation
M,26,White,0-15 Min,FALSE,Registration/plates,Citation
F,18,White,0-15 Min,FALSE,Moving violation,Citation
M,44,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,0-15 Min,FALSE,Speeding,Citation
M,54,White,0-15 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
F,63,White,16-30 Min,FALSE,Speeding,Citation
F,54,White,0-15 Min,FALSE,Speeding,Citation
M,42,White,0-15 Min,FALSE,Speeding,Citation
M,21,Hispanic,0-15 Min,FALSE,Speeding,Citation
M,52,White,0-15 Min,FALSE,Speeding,Citation
F,19,White,0-15 Min,FALSE,Speeding,Citation
F,19,White,0-15 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Equipment,Citation
M,27,White,0-15 Min,FALSE,Speeding,Citation
F,47,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
F,24,Black,0-15 Min,FALSE,Speeding,Citation
M,48,White,0-15 Min,FALSE,Speeding,Citation
M,33,White,0-15 Min,FALSE,Speeding,Citation
M,40,Black,0-15 Min,FALSE,Speeding,Citation
F,27,White,0-15 Min,FALSE,Speeding,Citation
M,22,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,0-15 Min,FALSE,Speeding,Citation
M,59,White,0-15 Min,FALSE,Speeding,Citation
F,19,White,30+ Min,FALSE,Other,Citation
F,20,White,0-15 Min,FALSE,Speeding,Citation
M,34,White,16-30 Min,FALSE,Moving violation,Citation
M,34,White,0-15 Min,FALSE,Equipment,Citation
M,24,White,0-15 Min,FALSE,Speeding,Citation
F,39,Black,0-15 Min,FALSE,Speeding,Citation
M,47,White,0-15 Min,FALSE,Speeding,Citation
F,39,White,0-15 Min,FALSE,Speeding,Citation
M,30,White,16-30 Min,FALSE,Speeding,Citation
F,29,White,0-15 Min,FALSE,Speeding,Citation
F,50,White,0-15 Min,FALSE,Speeding,Citation
F,27,White,0-15 Min,FALSE,Speeding,Citation
M,41,Black,16-30 Min,FALSE,Speeding,Citation
M,34,White,0-15 Min,FALSE,Speeding,Citation
M,31,White,0-15 Min,FALSE,Speeding,Citation
F,59,White,0-15 Min,FALSE,Speeding,Citation
M,20,White,0-15 Min,FALSE,Speeding,Citation
M,22,Black,16-30 Min,FALSE,Moving violation,Arrest Driver
